"Station","Time [YYYY-MM-DD HH:MM:SS]","Air temperature [degC]","Air temperature Min [degC]","Air temperature Max [degC]","Air temperature FP-of-Data [%]"
46,2013-02-26 12:00:00,2.35774305556,1.33,3.85,0.0
46,2013-02-27 12:00:00,2.48704861111,1.25,4.7,0.0
46,2013-02-28 12:00:00,2.59722222222,-1.99,9.35,0.0
46,2013-03-01 12:00:00,1.15387152778,-2.19,5.34,0.0
46,2013-03-02 12:00:00,2.57335069444,-3.49,9.06,0.0
46,2013-03-03 12:00:00,1.03762152778,-5.77,11.03,0.0
46,2013-03-04 12:00:00,0.435421107836,-5.24,8.58,0.0
46,2013-03-05 12:00:00,2.66720483774,-5.16795110059,10.1232552186,0.346020761246
46,2013-03-06 12:00:00,9.14746527778,2.67,13.57,0.0
46,2013-03-07 12:00:00,10.9459201389,5.09,18.19,0.0
46,2013-03-08 12:00:00,9.96199652778,3.65,19.44,0.0
46,2013-03-09 12:00:00,8.93954861111,3.77,15.34,0.0
46,2013-03-10 12:00:00,7.06727430556,2.56,9.07,0.0
46,2013-03-11 12:00:00,6.77552083333,1.23,15.23,0.0
46,2013-03-12 12:00:00,4.98171875,2.32,6.55,0.0
46,2013-03-13 12:00:00,4.63119791667,1.67,8.3,0.0
46,2013-03-14 12:00:00,0.462413194444,-0.68,2.54,0.0
46,2013-03-15 12:00:00,0.240277777778,-2.72,3.49,0.0
46,2013-03-16 12:00:00,-0.305659722222,-4.72,5.85,0.0
46,2013-03-17 12:00:00,1.34302083333,-6.1,6.97,0.0
46,2013-03-18 12:00:00,1.62947916667,0.3,3.68,0.0
46,2013-03-19 12:00:00,4.77668402778,-0.16,13.66,0.0
46,2013-03-20 12:00:00,6.27320972448,-1.59,13.6,0.0
46,2013-03-21 12:00:00,7.24876468905,-1.03814162875,13.5066984702,0.346020761246
46,2013-03-22 12:00:00,3.05513888889,-2.92,11.81,0.0
46,2013-03-23 12:00:00,-0.00732638888889,-2.4,1.68,0.0
46,2013-03-24 12:00:00,-2.36317708333,-4.31,-0.01,0.0
46,2013-03-25 12:00:00,-3.20434027778,-4.32,-1.69,0.0
46,2013-03-26 12:00:00,-2.50802083333,-3.56,0.08,0.0
46,2013-03-27 12:00:00,-1.02008680556,-4.29,2.24,0.0
46,2013-03-28 12:00:00,0.537638888889,-7.36,7.56,0.0
46,2013-03-29 12:00:00,1.91102430556,0.76,3.47,0.0
46,2013-03-30 12:00:00,3.03961805556,0.93,5.34,0.0
46,2013-03-31 12:00:00,2.93826388889,0.16,5.38,0.0
46,2013-04-01 12:00:00,1.68314236111,0.07,4.24,0.0
46,2013-04-02 12:00:00,1.30977430556,0.15,2.92,0.0
46,2013-04-03 12:00:00,1.62546875,0.15,3.47,0.0
46,2013-04-04 12:00:00,4.31026774186,0.51,8.55,0.0
46,2013-04-05 12:00:00,5.01753344156,1.95209725432,7.01102606395,0.346020761246
46,2013-04-06 12:00:00,5.2275,4.01,6.84,0.0
46,2013-04-07 12:00:00,4.98567708333,2.91,8.17,0.0
46,2013-04-08 12:00:00,5.65628472222,-1.95,11.07,0.0
46,2013-04-09 12:00:00,8.68756944444,1.08,16.42,0.0
46,2013-04-10 12:00:00,9.61409722222,3.41,18.06,0.0
46,2013-04-11 12:00:00,10.69515625,1.99,17.65,0.0
46,2013-04-12 12:00:00,13.0298090278,7.61,19.25,0.0
46,2013-04-13 12:00:00,11.1024826389,5.89,18.84,0.0
46,2013-04-14 12:00:00,12.6454340278,3.56,21.99,0.0
46,2013-04-15 12:00:00,12.62359375,5.62,20.29,0.0
46,2013-04-16 12:00:00,12.5646132708,4.87,19.85,0.0
46,2013-04-17 12:00:00,15.1257019173,6.36809154323,24.6663671657,0.346020761246
46,2013-04-18 12:00:00,17.0088368056,8.96,25.67,0.0
46,2013-04-19 12:00:00,15.1456423611,9.62,22.18,0.0
46,2013-04-20 12:00:00,13.6665625,7.77,19.97,0.0
46,2013-04-21 12:00:00,14.4600347222,6.37,22.66,0.0
46,2013-04-22 12:00:00,14.4866319444,9.81,22.43,0.0
46,2013-04-23 12:00:00,13.6206597222,8.32,21.02,0.0
46,2013-04-24 12:00:00,15.0144444444,5.98,24.54,0.0
46,2013-04-25 12:00:00,17.2100520833,7.32,26.48,0.0
46,2013-04-26 12:00:00,19.4705729167,8.81,28.44,0.0
46,2013-04-27 12:00:00,18.5084523736,14.25,23.97,0.0
46,2013-04-28 12:00:00,18.2050819703,10.370379754,25.1286038071,0.346020761246
46,2013-04-29 12:00:00,18.11796875,10.13,23.17,0.0
46,2013-04-30 12:00:00,20.00578125,11.23,27.81,0.0
46,2013-05-01 12:00:00,20.33296875,11.87,27.99,0.0
46,2013-05-02 12:00:00,16.9977430556,13.14,20.08,0.0
46,2013-05-03 12:00:00,17.5964930556,13.02,24.31,0.0
46,2013-05-04 12:00:00,15.4325868056,11.48,20.82,0.0
46,2013-05-05 12:00:00,13.5711979167,11.2,15.82,0.0
46,2013-05-06 12:00:00,15.8278993056,12.63,19.78,0.0
46,2013-05-07 12:00:00,17.1237500343,13.7500197361,22.15,0.0
46,2013-05-08 12:00:00,16.6225611013,13.0089992354,23.8943203834,0.346020761246
46,2013-05-09 12:00:00,17.8273958333,11.49,25.03,0.0
46,2013-05-10 12:00:00,16.6863194444,9.72,24.29,0.0
46,2013-05-11 12:00:00,13.0262326389,11.04,14.84,0.0
46,2013-05-12 12:00:00,14.270625,6.66,21.38,0.0
46,2013-05-13 12:00:00,12.7628993056,4.19,20.1,0.0
46,2013-05-14 12:00:00,14.4948263889,7.08,21.8,0.0
46,2013-05-15 12:00:00,17.2613194444,7.45,24.86,0.0
46,2013-05-16 12:00:00,15.9226215278,9.8,23.04,0.0
46,2013-05-17 12:00:00,14.6571180556,10.76,20.18,0.0
46,2013-05-18 12:00:00,16.5725851059,9.06,23.11,0.0
46,2013-05-19 12:00:00,17.4923533073,8.74768646903,25.9159210215,0.346020761246
46,2013-05-20 12:00:00,14.6765972222,8.6,22.52,0.0
46,2013-05-21 12:00:00,15.2580729167,7.82,22.16,0.0
46,2013-05-22 12:00:00,14.0839236111,7.96,20.14,0.0
46,2013-05-23 12:00:00,12.4871875,8.67,17.89,0.0
46,2013-05-24 12:00:00,10.6705381944,7.01,14.75,0.0
46,2013-05-25 12:00:00,9.49869791667,7.26,15.55,0.0
46,2013-05-26 12:00:00,11.8118229167,8.0,18.45,0.0
46,2013-05-27 12:00:00,12.6303125,8.42,18.09,0.0
46,2013-05-28 12:00:00,14.3502951389,8.01,22.28,0.0
46,2013-05-29 12:00:00,15.7024305556,7.34,23.41,0.0
46,2013-05-30 12:00:00,10.2618366935,8.19,11.97,0.0
46,2013-05-31 12:00:00,9.75776075254,8.01367561876,12.451158706,0.346020761246
46,2013-06-01 12:00:00,12.8059027778,7.66,17.76,0.0
46,2013-06-02 12:00:00,12.8522395833,9.15,15.92,0.0
46,2013-06-03 12:00:00,14.2084375,8.54,20.59,0.0
46,2013-06-04 12:00:00,14.2810763889,10.24,20.29,0.0
46,2013-06-05 12:00:00,15.87640625,12.39,21.21,0.0
46,2013-06-06 12:00:00,16.5827777778,10.67,23.42,0.0
46,2013-06-07 12:00:00,17.8283333333,12.37,26.15,0.0
46,2013-06-08 12:00:00,19.3375173611,12.93,27.57,0.0
46,2013-06-09 12:00:00,21.4902775458,12.64,28.88,0.0
46,2013-06-10 12:00:00,18.6479907097,13.8039426835,25.2932303518,0.346020761246
46,2013-06-11 12:00:00,15.9455381944,10.77,21.84,0.0
46,2013-06-12 12:00:00,17.8198784722,9.5,25.74,0.0
46,2013-06-13 12:00:00,19.4593576389,10.29,27.55,0.0
46,2013-06-14 12:00:00,20.9237152778,11.95,29.1,0.0
46,2013-06-15 12:00:00,21.9548090278,14.36,29.35,0.0
46,2013-06-16 12:00:00,23.405,17.82,29.75,0.0
46,2013-06-17 12:00:00,25.3237152778,17.55,32.84,0.0
46,2013-06-18 12:00:00,26.0947395833,18.47,34.0,0.0
46,2013-06-19 12:00:00,27.1478125,19.09,34.49,0.0
46,2013-06-20 12:00:00,27.5548784722,19.91,34.75,0.0
46,2013-06-21 12:00:00,26.7065056542,17.51,33.76,0.0
46,2013-06-22 12:00:00,23.5943921984,16.4668179737,31.4522709435,0.346020761246
46,2013-06-23 12:00:00,21.5437724177,17.62,29.04,0.0
46,2013-06-24 12:00:00,13.5841440585,11.8993973291,18.2127665166,8.3044982699
46,2013-06-25 12:00:00,15.4018229167,10.06,19.75,0.0
46,2013-06-26 12:00:00,15.53046875,8.19,22.67,0.0
46,2013-06-27 12:00:00,13.6148090278,6.72,20.8,0.0
46,2013-06-28 12:00:00,14.6585416667,6.78,21.8,0.0
46,2013-06-29 12:00:00,16.295,8.9,23.06,0.0
46,2013-06-30 12:00:00,17.6684375,10.99,24.97,0.0
46,2013-07-01 12:00:00,17.3003819444,8.63,24.9,0.0
46,2013-07-02 12:00:00,20.102771783,11.44,28.23,0.0
46,2013-07-03 12:00:00,20.4885658485,12.7317292718,28.850394936,0.346020761246
46,2013-07-04 12:00:00,21.2805555556,14.85,28.84,0.0
46,2013-07-05 12:00:00,21.6061111111,14.08,29.87,0.0
46,2013-07-06 12:00:00,22.8059375,15.91,28.42,0.0
46,2013-07-07 12:00:00,23.1121527778,17.44,29.48,0.0
46,2013-07-08 12:00:00,22.6890972222,15.77,29.45,0.0
46,2013-07-09 12:00:00,21.9278125,14.18,29.16,0.0
46,2013-07-10 12:00:00,22.1484027778,15.13,30.13,0.0
46,2013-07-11 12:00:00,17.8798958333,12.99,24.6,0.0
46,2013-07-12 12:00:00,18.3103645833,11.92,25.2,0.0
46,2013-07-13 12:00:00,19.3241338205,12.09,26.71,0.0
46,2013-07-14 12:00:00,19.8731753096,12.9922816495,27.0225807069,0.346020761246
46,2013-07-15 12:00:00,20.4194965278,13.49,28.7,0.0
46,2013-07-16 12:00:00,19.9644618056,12.14,27.27,0.0
46,2013-07-17 12:00:00,20.8526041667,12.1,28.96,0.0
46,2013-07-18 12:00:00,21.6635243056,13.42,29.98,0.0
46,2013-07-19 12:00:00,22.5959722222,14.17,31.07,0.0
46,2013-07-20 12:00:00,23.6122569444,15.01,31.26,0.0
46,2013-07-21 12:00:00,22.9494791667,15.05,29.29,0.0
46,2013-07-22 12:00:00,21.9443576389,12.61,30.45,0.0
46,2013-07-23 12:00:00,23.9114409722,13.98,33.24,0.0
46,2013-07-24 12:00:00,23.7761721835,16.3,33.11,0.0
46,2013-07-25 12:00:00,23.9070211949,16.649133657,31.2649988693,0.346020761246
46,2013-07-26 12:00:00,25.9922569444,17.26,34.06,0.0
46,2013-07-27 12:00:00,26.9539756944,18.87,34.97,0.0
46,2013-07-28 12:00:00,28.1472743056,19.15,36.74,0.0
46,2013-07-29 12:00:00,27.7999131944,19.58,38.61,0.0
46,2013-07-30 12:00:00,22.6876909722,15.31,30.2,0.0
46,2013-07-31 12:00:00,22.0790277778,13.31,31.24,0.0
46,2013-08-01 12:00:00,23.1922916667,14.2,32.24,0.0
46,2013-08-02 12:00:00,25.6405034722,15.53,35.09,0.0
46,2013-08-03 12:00:00,27.0560243056,17.37,36.76,0.0
46,2013-08-04 12:00:00,27.0444270833,18.34,36.92,0.0
46,2013-08-05 12:00:00,24.8413387661,16.72,33.31,0.0
46,2013-08-06 12:00:00,27.6309057839,18.9176561627,36.1646396822,0.346020761246
46,2013-08-07 12:00:00,27.6071527778,19.55,35.84,0.0
46,2013-08-08 12:00:00,28.5807118056,18.34,39.42,0.0
46,2013-08-09 12:00:00,24.8397743056,17.54,34.88,0.0
46,2013-08-10 12:00:00,19.7333854167,14.19,27.64,0.0
46,2013-08-11 12:00:00,21.5230729167,11.89,29.71,0.0
46,2013-08-12 12:00:00,22.6953298611,16.29,29.75,0.0
46,2013-08-13 12:00:00,20.0386979167,14.41,30.64,0.0
46,2013-08-14 12:00:00,16.4288541667,13.42,18.31,0.0
46,2013-08-15 12:00:00,17.9464930556,11.17,25.62,0.0
46,2013-08-16 12:00:00,18.2702666566,10.12,26.85,0.0
46,2013-08-17 12:00:00,20.3634744447,11.1669975447,29.4214712187,0.346020761246
46,2013-08-18 12:00:00,22.5796180556,13.82,31.87,0.0
46,2013-08-19 12:00:00,23.0182465278,14.64,31.95,0.0
46,2013-08-20 12:00:00,17.7908680556,14.52,21.58,0.0
46,2013-08-21 12:00:00,18.9598090278,13.52,26.36,0.0
46,2013-08-22 12:00:00,18.7385763889,12.86,26.37,0.0
46,2013-08-23 12:00:00,19.2069618056,11.24,26.8,0.0
46,2013-08-24 12:00:00,16.6056076389,13.56,19.8,0.0
46,2013-08-25 12:00:00,15.5805555556,12.97,18.64,0.0
46,2013-08-26 12:00:00,17.7788715278,15.11,22.75,0.0
46,2013-08-27 12:00:00,17.8843966207,15.33,23.69,0.0
46,2013-08-28 12:00:00,16.4531773296,14.7620821879,20.9433414151,0.346020761246
46,2013-08-29 12:00:00,17.2911979167,11.42,24.58,0.0
46,2013-08-30 12:00:00,16.8263715278,9.53,25.44,0.0
46,2013-08-31 12:00:00,17.6697395833,9.78,26.5,0.0
46,2013-09-01 12:00:00,16.3490625,12.66,24.61,0.0
46,2013-09-02 12:00:00,16.4263888889,11.77,21.59,0.0
46,2013-09-03 12:00:00,20.3130381944,12.9,27.75,0.0
46,2013-09-04 12:00:00,19.7077430556,15.96,26.01,0.0
46,2013-09-05 12:00:00,19.6904513889,15.39,26.33,0.0
46,2013-09-06 12:00:00,19.6115104167,14.48,26.7,0.0
46,2013-09-07 12:00:00,18.2710969998,12.77,25.82,0.0
46,2013-09-08 12:00:00,18.6813262158,10.7241976524,26.7903724436,0.346020761246
46,2013-09-09 12:00:00,15.6318055556,13.79,18.21,0.0
46,2013-09-10 12:00:00,16.4004340278,12.43,20.83,0.0
46,2013-09-11 12:00:00,12.4209201389,9.94,15.5,0.0
46,2013-09-12 12:00:00,13.3233506944,8.88,19.46,0.0
46,2013-09-13 12:00:00,12.8611111111,7.21,20.15,0.0
46,2013-09-14 12:00:00,15.8515104167,9.72,24.09,0.0
46,2013-09-15 12:00:00,15.4742708333,9.95,22.25,0.0
46,2013-09-16 12:00:00,16.4378298611,10.55,24.38,0.0
46,2013-09-17 12:00:00,10.5620659722,6.21,15.59,0.0
46,2013-09-18 12:00:00,11.564740509,6.65,16.79,0.0
46,2013-09-19 12:00:00,12.8875116855,6.61,19.8412075461,0.346020761246
46,2013-09-20 12:00:00,13.3711284722,5.31,21.43,0.0
46,2013-09-21 12:00:00,14.4035416667,9.66,22.64,0.0
46,2013-09-22 12:00:00,13.9617534722,8.88,21.18,0.0
46,2013-09-23 12:00:00,14.8916493056,7.34,25.18,0.0
46,2013-09-24 12:00:00,14.5824479167,7.2,23.86,0.0
46,2013-09-25 12:00:00,14.62578125,7.98,22.56,0.0
46,2013-09-26 12:00:00,15.7523090278,9.98,22.79,0.0
46,2013-09-27 12:00:00,10.9898090278,9.62,14.47,0.0
46,2013-09-28 12:00:00,11.1855681778,8.79,13.11,0.0
46,2013-09-29 12:00:00,9.51025869302,7.60530377719,11.0077512661,0.346020761246
46,2013-09-30 12:00:00,8.20944444444,7.64,8.82,0.0
46,2013-10-01 12:00:00,11.3166145833,7.54,17.26,0.0
46,2013-10-02 12:00:00,8.83416666667,4.12,15.29,0.0
46,2013-10-03 12:00:00,6.20442708333,0.9,11.85,0.0
46,2013-10-04 12:00:00,5.46465277778,-0.57,12.81,0.0
46,2013-10-05 12:00:00,5.96180555556,-0.24,11.09,0.0
46,2013-10-06 12:00:00,10.1964409722,7.41,12.99,0.0
46,2013-10-07 12:00:00,11.5677777778,7.98,17.44,0.0
46,2013-10-08 12:00:00,13.1916666667,7.14,20.69,0.0
46,2013-10-09 12:00:00,13.0240451389,10.62,17.91,0.0
46,2013-10-10 12:00:00,13.7200009202,10.36,18.95,0.0
46,2013-10-11 12:00:00,12.5542805782,9.31666842202,16.0741044174,0.346020761246
46,2013-10-12 12:00:00,11.19890625,9.2,13.75,0.0
46,2013-10-13 12:00:00,11.6052083333,7.22,19.68,0.0
46,2013-10-14 12:00:00,10.5465104167,6.15,17.41,0.0
46,2013-10-15 12:00:00,10.6662152778,4.76,19.87,0.0
46,2013-10-16 12:00:00,9.38630208333,3.1,16.55,0.0
46,2013-10-17 12:00:00,8.65276041667,0.85,20.65,0.0
46,2013-10-18 12:00:00,8.64010416667,2.6,20.44,0.0
46,2013-10-19 12:00:00,9.325625,2.75,18.04,0.0
46,2013-10-20 12:00:00,11.8056944444,2.95,21.58,0.0
46,2013-10-21 12:00:00,14.1486822008,8.91,24.3,0.0
46,2013-10-22 12:00:00,13.2620659007,6.65254012196,23.5380663165,0.346020761246
46,2013-10-23 12:00:00,16.5186284722,7.5,25.44,0.0
46,2013-10-24 12:00:00,15.2406597222,11.22,19.51,0.0
46,2013-10-25 12:00:00,13.6171875,9.28,22.72,0.0
46,2013-10-26 12:00:00,13.3194097222,7.06,24.82,0.0
46,2013-10-27 12:00:00,13.2792013889,6.75,21.11,0.0
46,2013-10-28 12:00:00,16.0006076389,10.38,24.84,0.0
46,2013-10-29 12:00:00,12.2782118056,8.14,17.11,0.0
46,2013-10-30 12:00:00,10.5666493056,7.95,12.9,0.0
46,2013-10-31 12:00:00,9.83173611111,6.03,15.69,0.0
46,2013-11-01 12:00:00,9.43997527878,4.65,17.69,0.0
46,2013-11-02 12:00:00,9.03496034992,4.49607116828,15.1782049366,4.15224913495
46,2013-11-03 12:00:00,9.43455817911,5.82601452193,18.7904577966,0.346020761246
46,2013-11-04 12:00:00,8.38791666667,7.22,10.83,0.0
46,2013-11-05 12:00:00,8.19684027778,5.71,9.95,0.0
46,2013-11-06 12:00:00,7.14430555556,5.1,9.71,0.0
46,2013-11-07 12:00:00,8.69713541667,4.59,18.64,0.0
46,2013-11-08 12:00:00,8.86873263889,3.92,18.78,0.0
46,2013-11-09 12:00:00,8.17852430556,6.35,11.43,0.0
46,2013-11-10 12:00:00,6.93491319444,4.29,8.99,0.0
46,2013-11-11 12:00:00,7.03769097222,5.27,9.17,0.0
46,2013-11-12 12:00:00,7.36048611111,5.53,9.35,0.0
46,2013-11-13 12:00:00,6.98413194444,5.4,7.62,0.0
46,2013-11-14 12:00:00,5.97608192077,4.88,7.51,0.0
46,2013-11-15 12:00:00,5.45389871511,4.32312541347,6.37062582063,0.346020761246
46,2013-11-16 12:00:00,6.45913194444,2.5,12.68,0.0
46,2013-11-17 12:00:00,4.75302083333,0.85,12.3,0.0
46,2013-11-18 12:00:00,6.03864583333,4.26,7.89,0.0
46,2013-11-19 12:00:00,5.97802083333,5.22,6.88,0.0
46,2013-11-20 12:00:00,6.67480902778,6.21,7.21,0.0
46,2013-11-21 12:00:00,6.71289930556,5.5,8.61,0.0
46,2013-11-22 12:00:00,5.54713541667,4.67,6.13,0.0
46,2013-11-23 12:00:00,7.54361111111,6.16,8.57,0.0
46,2013-11-24 12:00:00,5.76131944444,4.76,6.25,0.0
46,2013-11-25 12:00:00,1.84234375,0.16,4.98,0.0
46,2013-11-26 12:00:00,1.45439236111,-0.39,5.17,0.0
46,2013-11-27 12:00:00,-0.0478472222222,-5.56,6.95,0.0
46,2013-11-28 12:00:00,-1.48153569487,-6.26,5.56,0.0
46,2013-11-29 12:00:00,0.338285863986,-4.85542621378,9.30974107321,0.346020761246
46,2013-11-30 12:00:00,1.43208333333,-1.86,7.77,0.0
46,2013-12-01 12:00:00,0.220017361111,-3.31,9.88,0.0
46,2013-12-02 12:00:00,-0.0980902777778,-4.25,10.22,0.0
46,2013-12-03 12:00:00,-1.46796875,-5.47,5.82,0.0
46,2013-12-04 12:00:00,-1.86196180556,-6.38,6.31,0.0
46,2013-12-05 12:00:00,-0.59625,-4.78,6.61,0.0
46,2013-12-06 12:00:00,2.25173611111,-2.64,11.08,0.0
46,2013-12-07 12:00:00,2.30965277778,-2.17,8.16,0.0
46,2013-12-08 12:00:00,0.294930555556,-2.51,6.84,0.0
46,2013-12-09 12:00:00,1.66114583333,-2.09,5.2,0.0
46,2013-12-10 12:00:00,5.93710069444,1.77,12.94,0.0
46,2013-12-11 12:00:00,3.44222222222,2.38,4.9,0.0
46,2013-12-12 12:00:00,2.70782986111,1.33,3.61,0.0
46,2013-12-13 12:00:00,0.441822916667,-0.6,1.36,0.0
46,2013-12-14 12:00:00,-0.60575822808,-0.97,0.1,0.0
46,2013-12-15 12:00:00,-1.07233571545,-2.31,-0.146373150954,0.346020761246
46,2013-12-16 12:00:00,-0.900329861111,-3.83,7.21,0.0
46,2013-12-17 12:00:00,-3.15173611111,-3.73,-2.35,0.0
46,2013-12-18 12:00:00,-3.21243055556,-3.72,-2.69,0.0
46,2013-12-19 12:00:00,-3.07034722222,-4.54,-0.71,0.0
46,2013-12-20 12:00:00,-0.553472222222,-2.32,1.82,0.0
46,2013-12-21 12:00:00,0.760451388889,-0.8,4.27,0.0
46,2013-12-22 12:00:00,-0.572517361111,-2.11,0.79,0.0
46,2013-12-23 12:00:00,0.98125,-1.66,8.64,0.0
46,2013-12-24 12:00:00,5.63015625,-0.66,13.49,0.0
46,2013-12-25 12:00:00,10.9956076389,9.63,12.42,0.0
46,2013-12-26 12:00:00,8.61800347222,7.04,10.72,0.0
46,2013-12-27 12:00:00,5.97526041667,2.45,8.86,0.0
46,2013-12-28 12:00:00,2.93732638889,0.38,5.51,0.0
46,2013-12-29 12:00:00,3.62517884178,0.83,5.64,0.0
46,2013-12-30 12:00:00,4.16114260236,2.70797622102,6.38031103593,0.346020761246
46,2013-12-31 12:00:00,3.82960069444,3.29,4.73,0.0
46,2014-01-01 12:00:00,3.91760416667,2.99,4.96,0.0
46,2014-01-02 12:00:00,2.80532986111,-0.13,8.38,0.0
46,2014-01-03 12:00:00,2.38767361111,-1.51,12.74,0.0
46,2014-01-04 12:00:00,3.74269097222,-0.9,11.31,0.0
46,2014-01-05 12:00:00,7.47086805556,4.44,10.63,0.0
46,2014-01-06 12:00:00,6.05460069444,1.86,12.41,0.0
46,2014-01-07 12:00:00,2.07477430556,-0.08,5.05,0.0
46,2014-01-08 12:00:00,1.16244791667,0.08,2.82,0.0
46,2014-01-09 12:00:00,1.49550347222,-0.88,5.89,0.0
46,2014-01-10 12:00:00,3.17536458333,0.62,10.6,0.0
46,2014-01-11 12:00:00,3.94736111111,1.69,5.75,0.0
46,2014-01-12 12:00:00,2.19936220013,-1.10737272773,9.9,0.0
46,2014-01-13 12:00:00,0.9579441769,-2.11189708608,8.62979936121,0.346020761246
46,2014-01-14 12:00:00,2.76586805556,-0.57,6.01,0.0
46,2014-01-15 12:00:00,4.72776041667,3.2,5.61,0.0
46,2014-01-16 12:00:00,3.36720486111,0.39,8.08,0.0
46,2014-01-17 12:00:00,8.25045138889,0.32,13.59,0.0
46,2014-01-18 12:00:00,8.09444444444,2.91,13.63,0.0
46,2014-01-19 12:00:00,5.95185763889,3.26,11.12,0.0
46,2014-01-20 12:00:00,7.32720486111,5.63,11.67,0.0
46,2014-01-21 12:00:00,6.75131944444,3.43,11.7,0.0
46,2014-01-22 12:00:00,3.68385416667,1.5,5.44,0.0
46,2014-01-23 12:00:00,2.10625,0.88,3.75,0.0
46,2014-01-24 12:00:00,0.0696875,-1.18,0.99,0.0
46,2014-01-25 12:00:00,-3.13442708333,-6.89,3.28,0.0
46,2014-01-26 12:00:00,-5.86960069444,-8.22,-3.26,0.0
46,2014-01-27 12:00:00,-4.62673073225,-7.65,-2.65,0.0
46,2014-01-28 12:00:00,-2.35389729287,-3.76650427802,-0.445718001943,0.346020761246
46,2014-01-29 12:00:00,-2.14338541667,-3.3,0.73,0.0
46,2014-01-30 12:00:00,-2.51362847222,-4.35,-1.17,0.0
46,2014-01-31 12:00:00,-1.69979166667,-3.16,-0.06,0.0
46,2014-02-01 12:00:00,-3.35741319444,-3.89,-2.88,0.0
46,2014-02-02 12:00:00,-1.00746527778,-2.93,0.25,0.0
46,2014-02-03 12:00:00,-1.35699652778,-1.95,-0.31,0.0
46,2014-02-04 12:00:00,-1.89079861111,-2.3,-1.47,0.0
46,2014-02-05 12:00:00,-0.699236111111,-1.74,0.1,0.0
46,2014-02-06 12:00:00,0.0186979166667,-1.53,3.61,0.0
46,2014-02-07 12:00:00,1.8040625,-1.31,10.8,0.0
46,2014-02-08 12:00:00,3.29930555556,1.37,6.78,0.0
46,2014-02-09 12:00:00,1.74831597222,-0.46,4.34,0.0
46,2014-02-10 12:00:00,2.89420138889,-2.27,8.6,0.0
46,2014-02-11 12:00:00,4.78640625,3.14,7.36,0.0
46,2014-02-12 12:00:00,1.44529513889,-1.47,4.31,0.0
46,2014-02-13 12:00:00,2.48982214435,-3.35,9.6,0.0
46,2014-02-14 12:00:00,4.79778294694,0.333009833359,13.413883552,0.346020761246
46,2014-02-15 12:00:00,5.80998263889,-0.87,13.21,0.0
46,2014-02-16 12:00:00,5.79979166667,1.14,11.69,0.0
46,2014-02-17 12:00:00,2.48814236111,0.27,3.93,0.0
46,2014-02-18 12:00:00,2.83543402778,0.21,4.62,0.0
46,2014-02-19 12:00:00,5.42331597222,2.77,10.51,0.0
46,2014-02-20 12:00:00,5.77088541667,1.95,11.17,0.0
46,2014-02-21 12:00:00,6.28560763889,3.19,12.43,0.0
46,2014-02-22 12:00:00,5.06737847222,3.63,6.65,0.0
46,2014-02-23 12:00:00,5.62057291667,2.19,11.69,0.0
46,2014-02-24 12:00:00,5.23739583333,-0.86,14.11,0.0
46,2014-02-25 12:00:00,3.57151041667,-1.31,11.01,0.0
46,2014-02-26 12:00:00,6.06163292767,0.36,14.1,0.0
46,2014-02-27 12:00:00,5.81081435963,0.124218105529,14.4138331229,0.346020761246
46,2014-02-28 12:00:00,4.40071180556,-0.94,11.99,0.0
46,2014-03-01 12:00:00,4.64253472222,-1.4,12.18,0.0
46,2014-03-02 12:00:00,5.9734375,2.09,10.46,0.0
46,2014-03-03 12:00:00,4.52645833333,0.67,7.91,0.0
46,2014-03-04 12:00:00,5.55819444444,4.42,7.37,0.0
46,2014-03-05 12:00:00,8.51447916667,3.44,14.77,0.0
46,2014-03-06 12:00:00,8.33873263889,3.98,12.27,0.0
46,2014-03-07 12:00:00,6.96583333333,1.3,14.23,0.0
46,2014-03-08 12:00:00,6.64949652778,0.03,16.05,0.0
46,2014-03-09 12:00:00,6.21064236111,-0.83,16.58,0.0
46,2014-03-10 12:00:00,6.00585069444,0.17,13.07,0.0
46,2014-03-11 12:00:00,6.89586805556,-0.38,17.13,0.0
46,2014-03-12 12:00:00,7.71857638889,-1.16,19.1,0.0
46,2014-03-13 12:00:00,7.42513888889,-0.19,17.63,0.0
46,2014-03-14 12:00:00,9.26357638889,0.34,20.35,0.0
46,2014-03-15 12:00:00,9.01732638889,2.06,14.86,0.0
46,2014-03-16 12:00:00,13.3608854167,6.24,21.49,0.0
46,2014-03-17 12:00:00,14.5129513889,5.59,24.61,0.0
46,2014-03-18 12:00:00,11.9600347222,3.74,20.38,0.0
46,2014-03-19 12:00:00,12.0590451389,4.93,19.1,0.0
46,2014-03-20 12:00:00,12.3037152778,2.46,21.85,0.0
46,2014-03-21 12:00:00,12.5121701389,2.72,22.5,0.0
46,2014-03-22 12:00:00,12.6992881944,4.41,20.51,0.0
46,2014-03-23 12:00:00,11.6961458333,5.11,16.91,0.0
46,2014-03-24 12:00:00,6.20260416667,1.23,12.27,0.0
46,2014-03-25 12:00:00,4.60638888889,-0.69,11.33,0.0
46,2014-03-26 12:00:00,6.82991319444,1.87,13.83,0.0
46,2014-03-27 12:00:00,8.31199652778,3.07,14.64,0.0
46,2014-03-28 12:00:00,11.4340451389,4.72,19.43,0.0
46,2014-03-29 12:00:00,10.7414409722,2.09,20.97,0.0
46,2014-03-30 12:00:00,11.9512326389,2.5,23.0,0.0
